,id_bloco,quant_talhoes,area_bloco,safra,mes_colheita,tch_bloco,NDVI_1Q,NDVI_2Q,NDVI_3Q,NDVI_4Q
761,2241,4,19.66,2016,11.0,49.65,1.6347467034135201,1.9710305647710797,1.916247803709913,1.1442639572826292
762,2242,5,65.05,2016,11.0,36.77,1.526076071702053,1.7483200352129142,1.6716424263315455,1.2518206336398179
763,2243,8,61.769999999999996,2016,4.0,69.5,1.8237699960029006,1.6405386706013025,1.3763494019867468,1.1823777543382317
764,2244,7,40.730000000000004,2016,8.0,69.58,1.7529587403209583,2.003913459510432,1.6485395307325894,1.1783799247520803
765,2245,2,12.07,2016,5.0,67.86,1.6364282993385053,1.8326383456232926,1.2535820001429114,1.5997520764394355
766,2246,9,53.29,2016,10.0,77.39,1.9222727275185354,1.8257951013180262,1.407615998937994,1.4011844600459948
767,2247,6,40.19,2016,7.0,126.19,2.0310038960934538,1.6916593384252665,1.3856916629351266,1.6542850823382338
768,2248,2,9.39,2016,7.0,95.54,1.6452155731939282,1.7338253260125585,1.292858187459413,1.758149100541639
769,2249,7,68.86999999999999,2016,7.0,45.17,1.651751811326042,1.701614121092356,1.4698598069076958,1.241990139870444
770,2250,6,57.57,2016,8.0,90.31,1.7434113891833825,1.8904316379039467,1.4077623012063052,1.2773142115777922
771,2251,2,38.650000000000006,2016,7.0,139.51,1.9931045934495566,1.7329256363469947,1.7209537386835327,1.6787466511367526
772,2252,10,114.23999999999998,2016,10.0,59.07,1.4466062972399516,1.7322090475648078,1.7075501617961106,1.2077740444187754
773,2255,8,87.65,2016,11.0,51.08,1.5230096754836415,1.7731000880726357,1.6415689891163954,1.1796938800803078
774,2257,8,75.38000000000001,2016,7.0,116.96,1.9802728424091494,1.8786764823315272,1.573872361315392,1.3070176829396123
775,2258,5,51.910000000000004,2016,10.0,63.83,1.7134326090784162,2.127539767789921,1.6725270650362882,1.4397155048280588
776,2260,2,19.5,2016,10.0,74.72,1.556905812670533,1.8864203027658246,1.6447106605540687,1.5442001042684763
777,2261,17,173.35999999999999,2016,10.0,36.56,1.4907276932281324,1.7970212038704485,1.6787122089795519,1.398568515411871
778,2262,14,86.63999999999999,2016,8.0,100.27,1.7500904413125946,1.9350518509774957,1.7912403964982122,1.6174622549196755
779,2263,15,87.81,2016,11.0,51.9,1.479220606883455,1.8059438507785335,1.720995636825365,1.3625579347398094
780,2266,3,40.99,2016,8.0,59.83,1.712226321663918,1.9383780942754725,1.4638143862995379,1.1929228269489605
781,2270,11,99.51,2016,10.0,66.87,1.5418263237780772,1.9331475566138103,1.9679378212028584,1.4271908022373305
782,2271,4,41.67,2016,10.0,55.49,1.495667179196208,1.9517229731328796,1.7922451730053202,1.2856201323184149
783,2272,11,90.64,2016,8.0,90.45,1.8604554471822552,1.933298841837948,1.6744143107032106,1.0848489972213944
784,2273,5,33.309999999999995,2016,5.0,131.85,1.8496960605858312,1.9611733227469463,1.34897827651691,1.9223673151395166
785,2274,12,112.34,2016,8.0,91.25,1.7082904125773295,1.9410205698410192,1.6187101660278236,1.7792449373749464
786,2275,3,16.86,2016,8.0,86.19,1.842843521726965,1.989986366217885,1.571572066313555,1.8379289073108596
787,2276,10,56.79999999999999,2016,8.0,71.52,1.6579877174165552,1.840849798617502,1.5654074245708358,1.7274541983859648
788,2277,12,174.44,2016,7.0,59.69,1.8225328341361435,1.8005315250402343,1.6467560398776209,1.5540095424817482
789,2279,22,226.70999999999998,2016,7.0,89.7,1.9066716591467605,1.9263234071269575,1.7999092472073865,1.2177339720304903
790,2336,31,335.9499999999999,2016,11.0,55.3,1.4400324088931584,1.794712878426106,1.7805966797091826,1.2158570750840139
791,2337,12,151.29999999999998,2016,8.0,73.78,1.69782095733605,1.832212075774187,1.4981404365799182,1.4043557677022256
792,2339,3,39.23,2016,9.0,75.48,1.606404085506393,1.9825641411095376,1.4452758671943948,1.1463095119256583
793,2340,10,98.8,2016,7.0,79.25,1.6645514400087835,1.8585912530841697,1.4737890096799355,1.3966247255520128
794,2342,3,58.07,2016,10.0,51.16,1.636003030923661,1.8596817233368728,1.7841103785690828,1.340454789392092
795,2343,11,138.26,2016,4.0,109.37,1.8199703217217955,1.9453361012736532,1.7076555058967584,1.4720910394548419
796,2344,9,116.67999999999999,2016,4.0,92.36,1.8857525878821122,1.7338106442464092,1.6335519459220187,1.4721975079124592
797,2345,16,147.92999999999998,2016,10.0,63.54,1.5683539791587915,1.9367169452732127,1.888242886921506,1.4114134375020542
798,2346,3,35.34,2016,10.0,42.05,1.308632046014906,1.7580744407799647,1.6376844719434158,1.4339461419684338
799,2347,13,119.53000000000003,2016,9.0,68.3,1.531893682322535,1.8124823297827715,1.5570901470557446,1.2658686481426904
800,2348,8,108.46000000000001,2016,7.0,63.05,1.5981664579878245,1.7954553984939798,1.5786650974810255,1.5200916485133693
801,2349,9,58.06,2016,10.0,97.25,1.4027161451078294,1.7689110070689351,1.8107505740199246,1.3044084164073948
802,2350,16,151.3,2016,4.0,53.86,1.6966287117157097,1.8459522996051523,1.5490055172922583,1.359359627103456
803,2351,21,235.34999999999997,2016,7.0,93.38,1.8289337590499686,1.895182789491721,1.505373972878221,1.414388918634409
804,2357,9,139.17000000000002,2016,4.0,88.88,1.8406154984266736,1.8049794552064227,1.5314101474997117,1.4271425985060342
805,2360,2,5.22,2016,7.0,96.78,1.961607046577381,1.7875029296236673,1.3465560385275024,1.4193345674719564
806,2361,1,2.56,2016,10.0,53.2,1.3341180033845093,1.6710976727612155,1.6358750248771339,1.166531548270597
807,2362,18,177.03,2016,5.0,59.74,1.9408340476766601,1.6314773569276049,1.1568630972069394,1.322665140921928
808,2437,18,156.45999999999998,2016,9.0,62.43,1.5273831842170376,1.901140606316117,1.4883584812208976,1.1422766095830528
809,2438,4,45.18,2016,7.0,122.97,2.1334221508144076,1.8921465275997058,1.497516622720967,2.063259554092117
810,2439,19,100.61000000000001,2016,5.0,75.84,1.996545692199039,1.9055318916416302,1.3924527999418246,1.3718910235708224
811,2440,5,52.32,2016,9.0,149.84,1.8285952481977585,2.2383138066889425,1.671346896605896,1.7502998190937178
812,2441,7,103.92999999999999,2016,4.0,111.11,1.8369207944807977,1.7534034724960161,1.8451123428550082,1.2632944976135967
813,2443,9,77.99000000000001,2016,10.0,39.78,1.255453500073487,1.8243553194039985,1.6651139967760518,1.227172111712792
814,2444,15,106.53,2016,9.0,54.17,1.460314358144913,1.8953310896178257,1.6751410192408354,1.3633801363663074
815,2445,1,6.87,2016,7.0,140.66,2.077343226980446,2.1129096546555646,1.6201338405415744,1.791021236493474
816,2446,10,109.82999999999998,2016,9.0,83.42,1.7679788823575777,2.1407049815825436,1.5536822686987537,1.1878991992963588
817,2449,8,90.59,2016,9.0,98.95,1.7295115307145035,2.1930826809407433,1.5413037505620069,1.2881366175855766
818,2450,32,286.4499999999999,2016,6.0,64.2,1.7760441966034493,1.9493688858478508,1.7286751187825375,1.1490824640934825
819,2452,6,109.09,2016,9.0,110.05,1.7139948341001654,2.1810774498038663,1.4626667190315343,1.1759458785630923
820,2453,2,35.28,2016,9.0,119.86,1.605114552416294,2.0686650236043955,1.4220582732896987,1.1123866665889337
821,2455,14,134.33,2016,4.0,89.24,1.8412361498784635,1.8025646215243394,1.4171313902088267,1.2291091439180057
822,2456,3,72.83999999999999,2016,5.0,110.75,1.7553706631698538,1.6147297130336662,1.8507988030337679,1.447697440404831
823,2457,8,40.59,2016,10.0,53.14,1.380944709108823,1.6330257453590122,1.7213348661787293,1.3675777060123215
824,2458,18,185.6,2016,5.0,73.67,1.982277210890469,2.035983497022968,1.676949962364485,1.3920347429356938
825,2459,1,3.81,2016,11.0,70.29,1.4429484272932078,1.7158235660684664,2.110959340393236,1.6985369303955926
826,2460,4,33.74,2016,6.0,161.02,1.8701044576640427,1.8256004165467454,1.6050205337562355,1.5363947970766767
827,2461,3,15.88,2016,11.0,120.2,1.721091707832386,2.063815019907343,1.8865837902704317,1.4063621043124885
828,2462,26,299.4200000000001,2016,10.0,56.54,1.8575551756425233,1.841386614234246,1.4505778936791989,1.1053301173009675
829,2463,6,82.64,2016,9.0,78.77,1.6040724973485871,1.8232918839477246,1.6750784985718497,1.4017817924377571
830,2464,8,74.66,2016,6.0,104.97,2.018139138495546,1.7740103696880962,1.6812914579301046,1.3908434376427
831,2465,7,49.82000000000001,2016,7.0,129.24,2.1616514841361867,1.8183903926766332,1.9544612260992758,1.8499296243619066
832,2466,12,111.95,2016,11.0,33.53,1.5189205440062654,1.7254592768470747,1.834220757722406,1.4957030813918373
833,2467,4,58.190000000000005,2016,11.0,59.33,1.517949527597555,1.7876418013806488,1.8261114443867188,1.4696700399974714
834,2470,1,22.53,2016,7.0,149.8,2.1175288369103007,1.887832345876212,1.839134654162093,1.9738296820086152
835,2471,6,76.91999999999999,2016,7.0,121.72,1.765783787329904,1.949046119469474,1.8227215565064387,1.5585771753671842
836,2472,1,26.03,2016,11.0,82.83,1.5811603617962187,1.7934639402043981,1.9306216908839016,1.399806781417483
837,2473,7,95.75,2016,10.0,84.05,1.8073744737801116,2.047668629583372,1.8667539388809562,1.3639516059984358
838,2474,8,118.82000000000001,2016,11.0,83.98,1.539018578093657,1.7952524460996866,1.8817364005585613,1.4217775757864013
839,2476,19,109.30999999999999,2016,4.0,68.76,1.7796451626236958,1.8801209963456347,1.7074556064482902,1.388563838221239
840,2477,2,41.56,2016,11.0,69.33,1.622116056647643,1.829075935001115,2.0027427612721502,1.3342283555950294
841,2479,7,100.33,2016,4.0,90.44,1.9332757631194384,1.8827508986132968,1.7908287391855833,1.3092009082265015
842,2480,1,22.21,2016,11.0,80.26,1.6919144175121987,1.7922155991619768,1.9260888152234377,1.2160469703716263
843,2482,2,5.37,2016,4.0,91.88,1.8352219524181965,1.7855894947316868,1.5000024054024963,1.341164998054648
844,2485,13,145.61,2016,4.0,83.23,1.8316994735409629,1.874030301645028,1.6067565227109044,1.3413521155661585
845,2486,4,36.86,2016,11.0,74.09,1.741594033376416,1.9944918658972735,1.9515841321074814,1.37875355595485
846,2488,2,18.439999999999998,2016,5.0,80.33,1.9054933969884194,1.757747365952924,1.523679446603679,1.9315755201148708
847,2490,4,17.39,2016,6.0,101.43,1.8881290292571973,1.838446727383994,1.5913858936132432,1.63745528139409
848,2491,5,50.599999999999994,2016,5.0,87.9,1.8244270892227101,2.0698256619438653,1.8258875541888795,1.5703572479368297
849,2493,17,289.80999999999995,2016,7.0,72.94,1.9972494469598714,1.9546372862851162,1.4162158093847952,1.0077233430947259
850,2495,1,5.41,2016,7.0,78.46,1.4848710715017654,1.6424136140226009,1.5732294449482431,1.554449054030607
851,2539,9,83.55999999999999,2016,10.0,72.67,1.8460061962885272,1.9618790082928077,2.1084068191258822,1.4479291129067735
852,2540,10,71.49999999999999,2016,10.0,88.28,1.6980618664753848,1.858332762723771,1.7115169688776977,1.3285076820007184
853,2541,22,190.53,2016,10.0,41.57,1.7168172466796214,1.9046066195430431,1.7712324916349438,1.4510991802135924
854,2547,12,101.63,2016,10.0,124.29,1.835363913765073,1.9685477224909054,1.686609410286257,1.4635536274748846
855,2548,8,90.43,2016,10.0,120.92,1.6829678454979036,1.9952176839232167,1.8604801926195325,1.5311130798069548
856,2549,10,89.59999999999998,2016,10.0,75.42,1.7059070401571073,2.00986229023051,1.8046042725289855,1.1936497274360667
857,2551,5,20.060000000000002,2016,11.0,70.0,1.6874034633057553,1.8393813014218985,1.7500951642629818,1.397023223644402
858,2553,1,15.54,2016,11.0,67.04,1.6159738978979727,1.8690799844622075,1.8686540862843597,1.329593272264833
859,2554,2,19.97,2016,10.0,106.07,1.7718058423439986,2.100480270242689,1.7934898996479383,1.322947480536461
860,2555,2,8.34,2016,5.0,79.63,1.929386948656169,2.021157313554232,1.7212404748918617,1.5332518901499022
861,2556,2,11.44,2016,10.0,79.92,1.478318678445471,1.9030642269471123,1.8579121330383472,1.3341976347842714
862,2559,11,106.37000000000002,2016,11.0,76.89,1.602099623167537,1.9512977034905972,1.926155106514706,1.3575760876495113
863,2560,3,54.71,2016,10.0,68.1,1.6167388479116402,1.878265651632206,1.9912660488468163,1.251182887814993
864,2561,1,31.48,2016,10.0,96.38,1.7510989505187062,2.0782679938750137,2.0049561861147214,1.2431975618140139
865,2567,3,16.22,2016,10.0,71.76,1.7849365139779705,2.1111732863026753,1.9159204938531003,1.3055349308547577
866,2570,2,9.62,2016,10.0,93.57,1.6522773600780427,1.6956595719222107,1.9154392569373901,1.3962379066120527
867,2571,2,25.229999999999997,2016,10.0,66.62,1.7044845027679312,1.8810628180210132,2.0174105109854117,1.2788986611518103
868,2572,5,34.99,2016,7.0,104.77,1.8368666533025464,1.955047730146485,1.7349825842576314,1.3867546515320721
869,2574,2,8.83,2016,10.0,78.62,1.7173666217602241,2.0105475431934186,1.882219882260305,1.446744955854888
870,2575,4,44.739999999999995,2016,10.0,108.77,1.7751229607086172,1.988564031870537,1.8311214495868584,1.3517077738327665
871,2576,4,26.589999999999996,2016,5.0,70.52,1.9622659769209347,1.9735683978503618,1.5616439274782976,1.3736345540540935
872,2578,4,51.800000000000004,2016,10.0,72.34,1.879241594207531,2.0692982441355756,1.8102522904581722,1.354137242549036
873,2579,9,73.25,2016,10.0,93.95,1.7364293052625426,2.0275113725129494,1.9337815529745839,1.2703243327017288
874,2580,2,9.56,2016,10.0,130.28,1.871056422679907,1.8531610840284856,1.6006301952599409,1.39497479172432
875,2581,2,8.05,2016,11.0,73.81,1.6850694287268775,1.8298902755001287,1.6310428694165835,1.3233888335072288
876,2582,5,31.650000000000002,2016,9.0,63.51,1.593106545723039,1.8973690272086778,1.7575149177121696,1.2613140676431671
877,2583,5,30.62,2016,10.0,94.94,1.7265842910495832,1.9946940684632524,1.7993686097100507,1.2380071628730682
878,2584,1,21.66,2016,11.0,67.46,1.8550628162166798,2.0439525292549705,2.157684404911779,1.254664464890937
879,2586,4,29.77,2016,10.0,55.13,1.4443299286254787,1.7992000821863015,1.7602204401937755,1.4032804395661251
880,2589,2,11.02,2016,10.0,115.29,1.75914080063631,2.025585151698398,1.8138388422295375,1.4067771658115498
881,2592,5,9.940000000000001,2016,11.0,63.63,1.655035226562419,1.7772033265839227,1.7186276435188654,1.4680562418270076
882,2593,3,9.32,2016,10.0,86.57,1.8014202439830562,1.9172528350267501,1.8317571050356085,1.4828305548094458
883,2594,2,6.83,2016,10.0,103.59,1.6540007554711798,1.9998845612179301,1.600850038246286,1.2016443476782672
884,2596,3,9.96,2016,10.0,94.42,1.927805526005395,2.0033045225616313,1.7828589542362092,1.1376154501799378
885,2597,10,27.040000000000003,2016,5.0,49.93,1.5878687047479603,1.91549953669057,1.672112480347903,1.3327735357028154
886,2598,4,20.32,2016,5.0,93.87,1.9605418729472563,1.5835534503299273,1.791542925546397,1.2570254536717576
887,2599,5,47.39,2016,5.0,83.41,1.968348598092797,1.9538840938594837,1.656376911409374,1.1965290827207749
888,2601,2,6.2299999999999995,2016,10.0,133.78,1.769321996956576,2.094497780283112,1.7723307402471775,1.1343878696596832
889,2603,5,42.92999999999999,2016,10.0,139.34,1.7627052545430506,2.0334439247004217,1.7824321760339337,1.3576229811645284
890,2609,2,13.68,2016,10.0,124.98,1.8078549643791328,2.0597577878752698,1.8207433370725807,1.3850711731146257
891,2612,7,116.93,2016,10.0,71.33,1.7477713043105958,2.195896365241957,1.60620305060634,1.276287935945077
892,2613,1,9.0,2016,5.0,85.18,1.8888018059691316,1.541401693317525,1.821226140190112,1.2474279258378416
893,2614,2,9.45,2016,10.0,104.64,1.7843363775283114,1.8910253096573895,1.5459489865033524,1.2612811540839748
894,2617,1,1.88,2016,10.0,165.99,1.6243471511385659,1.897612609995961,1.762561820678418,1.4066203943395639
895,2636,4,16.580000000000002,2016,9.0,91.48,1.651823015453627,2.0411193669450527,1.7322203279582775,1.3522473792554033
896,2638,11,111.1,2016,10.0,74.03,1.8110341247382584,1.9388530693544217,1.5264481372402032,1.1840643450797301
897,2640,2,4.71,2016,9.0,83.12,1.6640279276174603,1.9640730138320313,1.6118277946151531,1.4557132049329642
898,2642,10,34.43,2016,10.0,79.07,1.5642908605456243,1.8572886125664625,1.6796808319981398,1.227593705205535
899,2643,5,29.619999999999997,2016,10.0,85.23,1.6295586355645368,1.8069106325504734,1.807913388059856,1.2982167540666654
900,2644,3,9.2,2016,10.0,48.05,1.639292677174071,1.976576052136807,1.7365450887503826,1.2421910729654033
901,2646,2,6.359999999999999,2016,10.0,97.19,1.5531910487403127,1.8984232091184032,1.574833797171219,1.3662706185935234
902,2647,4,9.97,2016,9.0,122.72,1.7076465259852185,2.132913026315129,1.7231985561802332,1.3770471900073487
903,2648,2,35.07,2016,10.0,58.35,1.5846920208492634,1.9567449708757794,1.6855055576677052,1.083782741845324
904,2649,2,8.66,2016,10.0,115.61,1.7218432167190048,2.0141149686633613,1.7416570184152875,1.3434431440777064
905,2650,12,122.75000000000003,2016,10.0,84.5,1.3979649088114519,1.8888036536148567,1.8619112539624676,1.384499816581587
906,2652,3,9.01,2016,9.0,97.34,1.8152336169738619,2.1380124599590244,1.4408516359539854,1.4130977512671565
907,2653,3,12.79,2016,10.0,75.86,1.4775855260346253,1.7946935849723191,1.7064955026872553,1.239511659157577
908,2654,5,64.52,2016,10.0,53.55,1.5978268741615702,2.087442731426107,1.3234857088074923,1.1158709288137327
909,2655,2,11.84,2016,10.0,122.41,1.5761598610801428,1.617492093951044,1.620244413377836,1.2418435531137073
910,2656,19,212.87,2016,9.0,62.86,1.7634357226304986,1.8774739403612024,1.5466261052302466,1.4712812917019997
911,2657,1,16.44,2016,9.0,91.56,1.848066653748438,2.1292019745025934,1.6385889626481407,1.087639888030994
912,2659,1,6.49,2016,9.0,118.24,1.7485394417269138,2.2108862345693288,1.7578071296281506,1.2711266040848943
913,3236,1,9.04,2016,10.0,51.22,1.643616280830968,1.8023107376960241,1.5292151867846648,1.155862351195096
914,3238,15,127.76,2016,8.0,81.67,1.7221050353301837,1.886475831945575,1.531825504393291,1.1593603081881234
915,3239,11,113.71000000000001,2016,7.0,87.37,1.6330019183811084,1.9666983393906161,1.8492088361432906,1.3486971872122195
916,3240,5,32.76,2016,10.0,65.15,1.5841906615584733,1.7642783709590917,1.7310503886605113,1.2269338451496477
917,3241,2,13.33,2016,7.0,107.11,1.6903454839754684,1.8585268555608807,1.5118522985270988,1.2314834882565078
918,3242,4,21.07,2016,7.0,95.03,1.9333689483396292,1.8938011361127276,1.6016791169883882,1.315548664115856
919,3246,3,24.64,2016,7.0,85.42,1.9428173540018574,1.8968049708335921,1.6250948193514634,1.3760418006704225
920,3247,6,82.02000000000001,2016,10.0,62.31,1.5607154580520348,1.8996460912027722,2.006790821298734,1.3413710092152957
921,3248,16,172.54000000000002,2016,6.0,101.08,2.0308219658205777,2.021057569256134,1.6659300085604227,1.3713484756050218
922,3249,17,158.75000000000006,2016,6.0,100.2,1.8499203883444677,1.8193774722186742,1.2458122591660468,1.132804239324141
923,3250,3,35.5,2016,10.0,59.19,1.4156318352831507,1.474256476114345,1.803419431431935,1.2500018219443922
924,3251,15,163.09000000000003,2016,7.0,92.71,2.0544679693444063,1.763171534398552,1.5621108714186034,1.2353244046490812
925,3254,6,25.759999999999998,2016,7.0,99.69,1.825776666558344,1.748332076610124,1.4352070153909455,1.7605413124974039
926,3257,1,11.4,2016,10.0,51.24,1.6412640392659155,1.921006135543486,1.4251878654740766,1.392957914998749
927,3258,8,80.83,2016,10.0,44.35,1.812750732049584,1.8685439080496689,1.5844947195484265,1.3683719406592978
928,3260,3,14.67,2016,7.0,89.01,1.790672859315596,1.7264277309273246,1.4922866030652444,1.1626569636740145
929,3263,5,20.29,2016,7.0,104.37,1.597011131043978,1.7619133120196335,1.4071592234387924,1.1235817375695532
930,3266,4,33.33,2016,7.0,109.14,1.870766017162176,1.6324292747943017,1.6111267775441274,1.2862640384828383
931,3269,2,13.299999999999999,2016,10.0,110.16,1.675787415408917,1.8375593621619286,1.637299375606605,1.3178425551330484
932,3270,2,13.549999999999999,2016,10.0,96.96,1.5924312951394275,1.5696002178364141,1.627865711337073,1.3033066850460704
933,3271,2,31.080000000000002,2016,7.0,97.15,1.7587099558633486,1.853830281341477,1.522078459631266,1.0588703453399846
934,3273,13,133.18000000000004,2016,10.0,91.6,1.6758295812518114,2.185686297419338,1.6384648388395044,1.2304724108792446
935,3275,4,60.349999999999994,2016,6.0,109.27,1.8289050515777145,1.7320976325689477,1.5755750931845207,1.6946350129256327
936,3277,10,97.17000000000002,2016,10.0,93.86,1.7461528378439404,1.916693872875143,1.3647153081862375,1.1627191397693593
937,3279,3,31.42,2016,10.0,64.25,1.4984468413297987,1.7999400677355664,1.990036281322138,1.3827407000122875
938,3282,4,9.77,2016,10.0,92.09,1.435112137875456,1.5615177819346715,1.4753748518989902,1.3035216007424169
939,3285,1,7.0,2016,7.0,74.77,1.8722112420274337,1.7226747917559098,1.285474053685447,1.735091669765194
940,3286,2,33.64,2016,7.0,58.42,1.7979100953430924,1.8050070594657033,1.155893728480691,1.353648827573358
941,3289,1,6.7,2016,7.0,96.33,1.8377685198444973,1.9590842441005571,1.6208823705109605,1.6721760514563164
942,3290,8,66.81,2016,7.0,69.42,1.6073073143644763,1.8179907225552077,1.4311223767985106,1.2015106188078242
943,3292,1,6.86,2016,10.0,88.12,1.7488042195106783,1.9736075831784141,1.5744964540960953,1.4273008114925634
944,3293,3,15.750000000000002,2016,7.0,124.35,1.6648992146797474,1.8623280407899836,1.3373078046890583,1.831532341640724
945,3294,1,6.37,2016,4.0,75.39,1.895716646770862,1.8195345050545892,1.4990829370254466,1.1339903143054273
946,3295,1,0.74,2016,4.0,107.09,1.4116200073468343,1.3990040948260216,1.0349465380940173,1.1044814305614947
947,3336,21,202.95000000000002,2016,10.0,58.79,1.430527312380974,1.860190711678873,1.8973072049853368,1.487410002095452
948,3337,5,71.03,2016,7.0,85.98,1.8647773928485125,1.6555810425708692,1.349608078548783,1.2035208087725504
949,3338,11,108.58,2016,4.0,53.28,1.4767009782933986,1.587757768279206,1.199944971106047,1.1467582312321905
950,3339,11,99.90999999999998,2016,4.0,52.04,1.6390127844081097,1.561047727880449,1.1885607422588702,1.1055871675321634
951,3340,2,22.54,2016,9.0,53.58,1.5166956222365393,1.6404606442241014,1.4502928547521312,1.0822390605891743
952,3342,11,146.28,2016,8.0,58.52,1.7649470517163341,1.804059441494199,1.4270860816054745,1.1178854779204412
953,3346,6,97.71000000000001,2016,8.0,56.14,1.6987081815353,1.7933596288504865,1.4328069522804043,0.9771905747554774
954,3347,4,36.540000000000006,2016,8.0,125.62,1.4664671051685974,1.8399338097177367,1.5310001706505276,0.9928566476408924
955,3348,6,80.42,2016,9.0,101.14,1.550381987060066,1.9914276904514097,1.5352346249097664,0.9271996997343956
956,3349,8,73.4,2016,10.0,115.17,1.4994088930143885,1.7095526324619947,1.7023265691607625,1.0283015279631778
957,3350,7,77.42999999999999,2016,11.0,37.65,1.4800246865217321,1.6923612423500054,1.5405911081021224,1.1311435960753946
958,3352,10,115.38999999999999,2016,10.0,56.79,1.528833582982835,1.7951257583641222,1.503590901538644,1.0202937279916962
959,3353,10,101.95999999999998,2016,4.0,51.79,1.5730751753009342,1.5269309926757912,1.1585808532953066,1.1412093902135731
960,3354,8,54.75000000000001,2016,10.0,52.07,1.3915375455130403,1.6952125096939472,1.5890613112874756,1.0189800745100732
961,3356,6,61.900000000000006,2016,9.0,58.28,1.5950390566876131,1.871235029603288,1.5135265245505938,1.1541448815225053
962,3357,2,10.18,2016,10.0,48.58,1.4796780117978603,1.7708662529589654,1.6031602663244515,1.2599793083007833
963,3360,12,99.36999999999999,2016,10.0,66.16,1.7196083117187602,1.864545853904937,1.4915341665046074,1.2151661775844305
964,3361,8,129.60999999999999,2016,7.0,128.12,1.9590884930687844,1.9339870349649977,1.3721736835196061,0.8618217367647711
965,3362,3,29.060000000000002,2016,9.0,47.92,1.320146271983466,1.7943748073706525,1.5772202322629254,1.0678922686819547
966,3363,10,82.53000000000002,2016,9.0,59.8,1.6280446772619461,1.874219264597923,1.4177278744762494,1.1707083867086518
967,3436,6,78.39,2016,10.0,67.82,1.7463416976985773,1.982614589735833,1.471091938266671,1.1523074010317271
968,3437,5,76.93,2016,10.0,61.94,1.5223039153646938,1.9169305945166446,1.5829923344601817,1.1501488096537646
969,3438,1,10.32,2016,9.0,77.12,1.8578507298141562,2.167694472158255,1.6382517530127232,1.3236031813465916
970,3439,3,46.26,2016,10.0,86.39,1.6942540878379844,1.7411823676945049,1.8080068164653453,1.365789488706314
971,3443,2,11.79,2016,9.0,55.72,1.7612920251260153,1.9545139160667908,1.5476107142121271,1.2337502828386637
972,3444,3,32.29,2016,10.0,66.79,1.6892492872150615,1.9617294902266593,1.6467540708842456,1.2905476859772966
973,3445,10,122.07000000000001,2016,10.0,78.28,1.6916209326963791,1.8509086354624567,1.5050647983997631,1.2094294159127867
974,3446,8,54.239999999999995,2016,8.0,102.7,1.783949957418939,1.8543886311519537,1.5440217625257255,1.370182376751795
975,3447,4,31.29,2016,10.0,71.25,1.6284252372995769,1.9186897962703702,1.6294846031705916,1.3421782116767242
976,3448,12,120.96000000000004,2016,9.0,69.3,1.493400334967067,1.9014960569233805,1.7665237076686418,1.3399043930413728
977,3454,1,2.13,2016,9.0,104.41,1.8102074512652997,1.6843122753075193,1.2202614738086897,1.285465419709038
978,3457,15,110.81999999999998,2016,11.0,52.44,1.5201132165082543,1.7626995784014723,1.5805640349615069,1.2615537092141917
979,3458,9,70.44,2016,11.0,54.1,1.549730913379491,1.841478982010853,1.6714331795478825,1.4030085444892708
980,3461,1,8.83,2016,8.0,62.92,1.89471503724678,2.0062111694995206,1.6185130298855217,1.3166532989893407
981,3462,8,108.03000000000003,2016,10.0,67.3,1.4573737439055534,1.9298844519782954,1.6980028118670618,1.1582290009515983
982,3463,7,35.37,2016,10.0,85.22,1.6542588373044476,2.0379603331532667,1.566660234195269,1.46243829607516
983,3464,4,18.65,2016,9.0,73.29,1.6725914886091717,1.8749067323646775,1.5043478315763597,1.4118374189240677
984,3465,5,21.620000000000005,2016,10.0,34.06,1.63178684532395,1.7449105515250936,1.5152376881933485,1.312755774241821
985,3466,1,15.25,2016,9.0,91.75,1.7201563381478475,1.9665209258174086,1.6662814514471314,1.2652713597895808
986,3468,4,38.73,2016,10.0,72.57,1.7421394360484188,1.9634836513267793,1.5817999200147095,1.406862869631544
987,3469,5,19.439999999999998,2016,10.0,65.8,1.4974299019387285,1.820489405055781,1.7032005679119744,1.5685024659511333
988,3470,2,17.169999999999998,2016,9.0,88.79,1.685751908983278,2.0720599141476144,1.5916575823370924,1.144647118469468
989,3471,8,75.89,2016,8.0,106.19,1.9328356588893518,2.02847462161691,1.5628977648934643,1.6245450232144258
990,3537,3,58.540000000000006,2016,4.0,102.82,1.7614660948450882,1.6683002034720338,1.814482041158775,1.979153777030104
991,3538,4,27.810000000000002,2016,9.0,79.17,1.618784713217016,1.8603320388264404,1.6243671652806286,1.3741555657292077
992,3539,5,59.459999999999994,2016,5.0,70.16,1.915354334002994,1.6976924751546596,1.158768163475414,1.2351289644146701
993,3540,2,32.81,2016,5.0,94.06,1.775057880912664,2.01783063866968,1.666906589905485,1.2234940263836644
994,3544,15,118.77,2016,8.0,71.5,1.6521992551378808,1.688134237223765,1.6339579403627322,1.6256523001287912
995,3545,5,36.34,2016,5.0,68.66,1.8845725825159478,1.5635950799495062,1.6374049729840436,1.4522699604482847
996,3547,9,236.64000000000001,2016,10.0,55.74,1.5239259085774566,1.5595481930696415,1.7659491762059893,1.4084131351066729
997,3549,9,76.76,2016,9.0,87.41,1.7763187602630488,1.8023405613792005,1.614764139381657,1.3412510281170438
